"regiao","unidade_de_medida","periodo","ano","mes","carga_de_energia"
"SIN","Mwmed","mensal",1,11,61694.47
"SIN","Mwmed","mensal",1,12,61318.74
"SIN","Mwmed","mensal",1,1,67162.29
"SIN","Mwmed","mensal",1,2,65912.69
"SIN","Mwmed","mensal",1,3,64976.52
"SIN","Mwmed","mensal",1,4,61411.6
"SIN","Mwmed","mensal",1,5,57925.28
"SIN","Mwmed","mensal",1,6,56728.85
"SIN","Mwmed","mensal",1,7,56917.77
"SIN","Mwmed","mensal",1,8,58247.85
"SIN","Mwmed","mensal",1,9,60484.59
"SIN","Mwmed","mensal",1,10,62125.35
"SIN","Mwmed","mensal",1,11,62111.01
"SIN","Mwmed","mensal",1,12,62316.45
"SIN","Mwmed","mensal",1,1,62564.45
"SIN","Mwmed","mensal",1,2,66482.53
"SIN","Mwmed","mensal",1,3,65090.43
"SIN","Mwmed","mensal",1,4,65028.73
"SIN","Mwmed","mensal",1,5,59333.62
"SIN","Mwmed","mensal",1,6,58904.12
"SIN","Mwmed","mensal",1,7,58094.53
"SIN","Mwmed","mensal",1,8,59716.84
"SIN","Mwmed","mensal",1,9,0
"SIN","Mwmed","mensal",1,10,0
"SIN","Mwmed","mensal",1,11,0
"SIN","Mwmed","mensal",1,12,0
"SUL","GWh","anual",1996,NA,47571.3
"SUL","GWh","anual",1997,NA,50901.4
"SUL","GWh","anual",1998,NA,52337.9
"SUL","GWh","anual",1999,NA,55611.1
"SUL","GWh","anual",2000,NA,59634.9
"SUL","GWh","anual",2001,NA,60660.2
"SUL","GWh","anual",2002,NA,58625
"SUL","GWh","anual",2003,NA,59904.6
"SUL","GWh","anual",2004,NA,63564.7
"SUL","GWh","anual",2005,NA,66199.94
"SUL","GWh","anual",2006,NA,68774
"SUL","GWh","anual",2007,NA,71544.44
"SUL","GWh","anual",2008,NA,74021.25
"SUL","GWh","anual",2009,NA,73765.48
"SUL","GWh","anual",2010,NA,77203.91
"SUL","GWh","anual",2011,NA,81832.44
"SUL","GWh","anual",2012,NA,87591.07
"SUL","GWh","anual",2013,NA,89714.42
"SUL","GWh","anual",2014,NA,92361.31
"SUL","GWh","anual",2015,NA,90651.01
"SUL","GWh","anual",2016,NA,24679.06
"SUL","GWh","anual",2015,NA,90642.38
"SUL","GWh","anual",2016,NA,62839.93
"SUL","GWh","mensal",1,1,5036.56
"SUL","GWh","mensal",1,2,4871.79
"SUL","GWh","mensal",1,3,5145.07
"SUL","GWh","mensal",1,4,4874.46
"SUL","GWh","mensal",1,5,4976.24
"SUL","GWh","mensal",1,6,4856.44
"SUL","GWh","mensal",1,7,4928.95
"SUL","GWh","mensal",1,8,5028.99
"SUL","GWh","mensal",1,9,4763.44
"SUL","GWh","mensal",1,10,5051.52
"SUL","GWh","mensal",1,11,4936.98
"SUL","GWh","mensal",1,12,5159.06
"SUL","GWh","mensal",1,1,5389.73
"SUL","GWh","mensal",1,2,5049.77
"SUL","GWh","mensal",1,3,5783.36
"SUL","GWh","mensal",1,4,5180.1
"SUL","GWh","mensal",1,5,5067.08
"SUL","GWh","mensal",1,6,4689.58
"SUL","GWh","mensal",1,7,4833
"SUL","GWh","mensal",1,8,5031.85
"SUL","GWh","mensal",1,9,4711.59
"SUL","GWh","mensal",1,10,5010.71
"SUL","GWh","mensal",1,11,4943.66
"SUL","GWh","mensal",1,12,4969.72
"SUL","GWh","mensal",1,1,4978.26
"SUL","GWh","mensal",1,2,4585.45
"SUL","GWh","mensal",1,3,5304.47
"SUL","GWh","mensal",1,4,4971.65
"SUL","GWh","mensal",1,5,4895.01
"SUL","GWh","mensal",1,6,4699.74
"SUL","GWh","mensal",1,7,4837.67
"SUL","GWh","mensal",1,8,4886.17
"SUL","GWh","mensal",1,9,4604.04
"SUL","GWh","mensal",1,10,5056.89
"SUL","GWh","mensal",1,11,4858.07
"SUL","GWh","mensal",1,12,4947.61
"SUL","GWh","mensal",1,1,5230.31
"SUL","GWh","mensal",1,2,4953.89
"SUL","GWh","mensal",1,3,5267.84
"SUL","GWh","mensal",1,4,4898.92
"SUL","GWh","mensal",1,5,4908.46
"SUL","GWh","mensal",1,6,4731.98
"SUL","GWh","mensal",1,7,4952.73
"SUL","GWh","mensal",1,8,4885.71
"SUL","GWh","mensal",1,9,4876.58
"SUL","GWh","mensal",1,10,5114.69
"SUL","GWh","mensal",1,11,5000.96
"SUL","GWh","mensal",1,12,5082.49
"SUL","GWh","mensal",1,1,5361.2
"SUL","GWh","mensal",1,2,5153.85
"SUL","GWh","mensal",1,3,5683.42
"SUL","GWh","mensal",1,4,5343.12
"SUL","GWh","mensal",1,5,5178.78
"SUL","GWh","mensal",1,6,5078.1
"SUL","GWh","mensal",1,7,5261.11
"SUL","GWh","mensal",1,8,5291.47
"SUL","GWh","mensal",1,9,5205.46
"SUL","GWh","mensal",1,10,5251.41
"SUL","GWh","mensal",1,11,5212.96
"SUL","GWh","mensal",1,12,5543.81
"SUL","GWh","mensal",1,1,5812.81
"SUL","GWh","mensal",1,2,5410.07
"SUL","GWh","mensal",1,3,6082.34
"SUL","GWh","mensal",1,4,5545.58
"SUL","GWh","mensal",1,5,5441.65
"SUL","GWh","mensal",1,6,5325.23
"SUL","GWh","mensal",1,7,5300.43
"SUL","GWh","mensal",1,8,5421.4
"SUL","GWh","mensal",1,9,5183.66
"SUL","GWh","mensal",1,10,5445.97
"SUL","GWh","mensal",1,11,5484.04
"SUL","GWh","mensal",1,12,5747.24
"SUL","GWh","mensal",1,1,6034.5
"SUL","GWh","mensal",1,2,5572.69
"SUL","GWh","mensal",1,3,6257.25
"SUL","GWh","mensal",1,4,5514.22
"SUL","GWh","mensal",1,5,5701.67
"SUL","GWh","mensal",1,6,5531.05
"SUL","GWh","mensal",1,7,5663.64
"SUL","GWh","mensal",1,8,5759.5
"SUL","GWh","mensal",1,9,5396.62
"SUL","GWh","mensal",1,10,5775.66
"SUL","GWh","mensal",1,11,5628.45
"SUL","GWh","mensal",1,12,5939.23
"SUL","GWh","mensal",1,1,6212.35
"SUL","GWh","mensal",1,2,5740.25
"SUL","GWh","mensal",1,3,6523.22
"SUL","GWh","mensal",1,4,5887.67
"SUL","GWh","mensal",1,5,5892.01
"SUL","GWh","mensal",1,6,5643.37
"SUL","GWh","mensal",1,7,5885.46
"SUL","GWh","mensal",1,8,5978.33
"SUL","GWh","mensal",1,9,5680.57
"SUL","GWh","mensal",1,10,6056.22
"SUL","GWh","mensal",1,11,5830.5
"SUL","GWh","mensal",1,12,6214.78
"SUL","GWh","mensal",1,1,6513.36
"SUL","GWh","mensal",1,2,6275.83
"SUL","GWh","mensal",1,3,6524.56
"SUL","GWh","mensal",1,4,6146.83
"SUL","GWh","mensal",1,5,5958.41
"SUL","GWh","mensal",1,6,5960.52
"SUL","GWh","mensal",1,7,6230.11
"SUL","GWh","mensal",1,8,6130.21
"SUL","GWh","mensal",1,9,5932.5
"SUL","GWh","mensal",1,10,6198.04
"SUL","GWh","mensal",1,11,6013.99
"SUL","GWh","mensal",1,12,6136.89
"SUL","GWh","mensal",1,1,6208.6
"SUL","GWh","mensal",1,2,6012.21
"SUL","GWh","mensal",1,3,6767.04
"SUL","GWh","mensal",1,4,6147.13
"SUL","GWh","mensal",1,5,6100.35
"SUL","GWh","mensal",1,6,5948.82
"SUL","GWh","mensal",1,7,6100.48
"SUL","GWh","mensal",1,8,5940.47
"SUL","GWh","mensal",1,9,5793.34
"SUL","GWh","mensal",1,10,6081.28
"SUL","GWh","mensal",1,11,6281.31
"SUL","GWh","mensal",1,12,6384.46
"SUL","GWh","mensal",1,1,6616.19
"SUL","GWh","mensal",1,2,6478.53
"SUL","GWh","mensal",1,3,7031.1
"SUL","GWh","mensal",1,4,6207.75
"SUL","GWh","mensal",1,5,6128.27
"SUL","GWh","mensal",1,6,6096.27
"SUL","GWh","mensal",1,7,6389.09
"SUL","GWh","mensal",1,8,6394.61
"SUL","GWh","mensal",1,9,6189.11
"SUL","GWh","mensal",1,10,6344.87
"SUL","GWh","mensal",1,11,6531.54
"SUL","GWh","mensal",1,12,6796.58
"SUL","GWh","mensal",1,1,7275.78
"SUL","GWh","mensal",1,2,6709.2
"SUL","GWh","mensal",1,3,7162.38
"SUL","GWh","mensal",1,4,6419.87
"SUL","GWh","mensal",1,5,6582.5
"SUL","GWh","mensal",1,6,6401.98
"SUL","GWh","mensal",1,7,6694.27
"SUL","GWh","mensal",1,8,6922.47
"SUL","GWh","mensal",1,9,6562.8
"SUL","GWh","mensal",1,10,6887.98
"SUL","GWh","mensal",1,11,6905.97
"SUL","GWh","mensal",1,12,7307.64
"SUL","GWh","mensal",1,1,7568.35
"SUL","GWh","mensal",1,2,7662.14
"SUL","GWh","mensal",1,3,7915.01
"SUL","GWh","mensal",1,4,7002.91
"SUL","GWh","mensal",1,5,7217.45
"SUL","GWh","mensal",1,6,6875.36
"SUL","GWh","mensal",1,7,7053.59
"SUL","GWh","mensal",1,8,7229.92
"SUL","GWh","mensal",1,9,6797.47
"SUL","GWh","mensal",1,10,7210.98
"SUL","GWh","mensal",1,11,7422.43
"SUL","GWh","mensal",1,12,7640.22
"SUL","GWh","mensal",1,1,7808.14
"SUL","GWh","mensal",1,2,7373.66
"SUL","GWh","mensal",1,3,7555.59
"SUL","GWh","mensal",1,4,7313.72
"SUL","GWh","mensal",1,5,7272.7
"SUL","GWh","mensal",1,6,7091.32
"SUL","GWh","mensal",1,7,7554.44
"SUL","GWh","mensal",1,8,7467.17
"SUL","GWh","mensal",1,9,7107.35
"SUL","GWh","mensal",1,10,7560.6
"SUL","GWh","mensal",1,11,7573.04
"SUL","GWh","mensal",1,12,8036.68
"SUL","GWh","mensal",1,1,8731.26
"SUL","GWh","mensal",1,2,8301.43
"SUL","GWh","mensal",1,3,8040.53
"SUL","GWh","mensal",1,4,7441.81
"SUL","GWh","mensal",1,5,7404.33
"SUL","GWh","mensal",1,6,7071.88
"SUL","GWh","mensal",1,7,7449.91
"SUL","GWh","mensal",1,8,7319.15
"SUL","GWh","mensal",1,9,7128.1
"SUL","GWh","mensal",1,10,7776.25
"SUL","GWh","mensal",1,11,7732.9
"SUL","GWh","mensal",1,12,7963.76
"SUL","GWh","mensal",1,1,8623.29
"SUL","GWh","mensal",1,2,7872.92
"SUL","GWh","mensal",1,3,8591.5
"SUL","GWh","mensal",1,4,7390.47
"SUL","GWh","mensal",1,5,7192.88
"SUL","GWh","mensal",1,6,6905.43
"SUL","GWh","mensal",1,7,7295.01
"SUL","GWh","mensal",1,8,7369.7
"SUL","GWh","mensal",1,9,7070.79
"SUL","GWh","mensal",1,10,7469.24
"SUL","GWh","mensal",1,11,7270.54
"SUL","GWh","mensal",1,12,7599.25
"SUL","GWh","mensal",1,1,8369.47
"SUL","GWh","mensal",1,2,8196.77
"SUL","GWh","mensal",1,3,8124.56
"SUL","GWh","mensal",1,4,8047.47
"SUL","GWh","mensal",1,5,7394.4
"SUL","GWh","mensal",1,6,7610.06
"SUL","GWh","mensal",1,7,7495.82
"SUL","GWh","mensal",1,8,7601.38
"SUL","GWh","mensal",1,9,0
"SUL","GWh","mensal",1,10,0
"SUL","GWh","mensal",1,11,0
"SUL","GWh","mensal",1,12,0
"SUL","Mwmed","anual",1996,NA,5415.7
"SUL","Mwmed","anual",1997,NA,5810.7
"SUL","Mwmed","anual",1998,NA,5974.6
"SUL","Mwmed","anual",1999,NA,6348.3
"SUL","Mwmed","anual",2000,NA,6789
"SUL","Mwmed","anual",2001,NA,6927.7
"SUL","Mwmed","anual",2002,NA,6692.8
"SUL","Mwmed","anual",2003,NA,6841.9
"SUL","Mwmed","anual",2004,NA,7237.3
"SUL","Mwmed","anual",2005,NA,7560
"SUL","Mwmed","anual",2006,NA,7852.52
"SUL","Mwmed","anual",2007,NA,8168.26
"SUL","Mwmed","anual",2008,NA,8428.74
"SUL","Mwmed","anual",2009,NA,8424.47
"SUL","Mwmed","anual",2010,NA,8818.33
"SUL","Mwmed","anual",2011,NA,9344.3
"SUL","Mwmed","anual",2012,NA,9975.84
"SUL","Mwmed","anual",2013,NA,10244.38
"SUL","Mwmed","anual",2014,NA,10543.53
"SUL","Mwmed","anual",2015,NA,10348.29
"SUL","Mwmed","anual",2016,NA,11294.76
"SUL","Mwmed","anual",2015,NA,10347.3
"SUL","Mwmed","anual",2016,NA,10729.03
"SUL","Mwmed","mensal",1,1,6769.57
"SUL","Mwmed","mensal",1,2,6989.65
"SUL","Mwmed","mensal",1,3,6915.42
"SUL","Mwmed","mensal",1,4,6770.09
"SUL","Mwmed","mensal",1,5,6688.5
"SUL","Mwmed","mensal",1,6,6745.06
"SUL","Mwmed","mensal",1,7,6624.93
"SUL","Mwmed","mensal",1,8,6759.39
"SUL","Mwmed","mensal",1,9,6615.89
"SUL","Mwmed","mensal",1,10,6798.82
"SUL","Mwmed","mensal",1,11,6856.92
"SUL","Mwmed","mensal",1,12,6934.22
"SUL","Mwmed","mensal",1,1,7244.26
"SUL","Mwmed","mensal",1,2,7503.38
"SUL","Mwmed","mensal",1,3,7773.33
"SUL","Mwmed","mensal",1,4,7194.58
"SUL","Mwmed","mensal",1,5,6810.59
"SUL","Mwmed","mensal",1,6,6513.31
"SUL","Mwmed","mensal",1,7,6495.97
"SUL","Mwmed","mensal",1,8,6763.24
"SUL","Mwmed","mensal",1,9,6543.87
"SUL","Mwmed","mensal",1,10,6743.89
"SUL","Mwmed","mensal",1,11,6866.2
"SUL","Mwmed","mensal",1,12,6679.73
"SUL","Mwmed","mensal",1,1,6691.21
"SUL","Mwmed","mensal",1,2,6813.45
"SUL","Mwmed","mensal",1,3,7129.67
"SUL","Mwmed","mensal",1,4,6905.07
"SUL","Mwmed","mensal",1,5,6579.32
"SUL","Mwmed","mensal",1,6,6527.42
"SUL","Mwmed","mensal",1,7,6502.24
"SUL","Mwmed","mensal",1,8,6567.43
"SUL","Mwmed","mensal",1,9,6394.5
"SUL","Mwmed","mensal",1,10,6806.04
"SUL","Mwmed","mensal",1,11,6747.32
"SUL","Mwmed","mensal",1,12,6650.01
"SUL","Mwmed","mensal",1,1,7029.98
"SUL","Mwmed","mensal",1,2,7360.91
"SUL","Mwmed","mensal",1,3,7080.43
"SUL","Mwmed","mensal",1,4,6804.05
"SUL","Mwmed","mensal",1,5,6597.39
"SUL","Mwmed","mensal",1,6,6572.2
"SUL","Mwmed","mensal",1,7,6656.9
"SUL","Mwmed","mensal",1,8,6566.82
"SUL","Mwmed","mensal",1,9,6773.03
"SUL","Mwmed","mensal",1,10,6883.84
"SUL","Mwmed","mensal",1,11,6945.78
"SUL","Mwmed","mensal",1,12,6831.3
"SUL","Mwmed","mensal",1,1,7205.92
"SUL","Mwmed","mensal",1,2,7394.34
"SUL","Mwmed","mensal",1,3,7639
"SUL","Mwmed","mensal",1,4,7421
"SUL","Mwmed","mensal",1,5,6960.73
"SUL","Mwmed","mensal",1,6,7052.92
"SUL","Mwmed","mensal",1,7,7071.39
"SUL","Mwmed","mensal",1,8,7112.19
"SUL","Mwmed","mensal",1,9,7229.8
"SUL","Mwmed","mensal",1,10,7058.35
"SUL","Mwmed","mensal",1,11,7250.29
"SUL","Mwmed","mensal",1,12,7451.36
"SUL","Mwmed","mensal",1,1,7812.91
"SUL","Mwmed","mensal",1,2,8038.74
"SUL","Mwmed","mensal",1,3,8175.19
"SUL","Mwmed","mensal",1,4,7702.2
"SUL","Mwmed","mensal",1,5,7314.05
"SUL","Mwmed","mensal",1,6,7396.15
"SUL","Mwmed","mensal",1,7,7124.24
"SUL","Mwmed","mensal",1,8,7286.83
"SUL","Mwmed","mensal",1,9,7199.53
"SUL","Mwmed","mensal",1,10,7329.7
"SUL","Mwmed","mensal",1,11,7616.72
"SUL","Mwmed","mensal",1,12,7724.79
"SUL","Mwmed","mensal",1,1,8110.89
"SUL","Mwmed","mensal",1,2,8280.37
"SUL","Mwmed","mensal",1,3,8410.28
"SUL","Mwmed","mensal",1,4,7658.64
"SUL","Mwmed","mensal",1,5,7663.54
"SUL","Mwmed","mensal",1,6,7682.02
"SUL","Mwmed","mensal",1,7,7612.42
"SUL","Mwmed","mensal",1,8,7741.26
"SUL","Mwmed","mensal",1,9,7495.31
"SUL","Mwmed","mensal",1,10,7762.98
"SUL","Mwmed","mensal",1,11,7828.17
"SUL","Mwmed","mensal",1,12,7982.84
"SUL","Mwmed","mensal",1,1,8349.93
"SUL","Mwmed","mensal",1,2,8529.34
"SUL","Mwmed","mensal",1,3,8767.77
"SUL","Mwmed","mensal",1,4,8177.32
"SUL","Mwmed","mensal",1,5,7919.37
"SUL","Mwmed","mensal",1,6,7838.01
"SUL","Mwmed","mensal",1,7,7910.57
"SUL","Mwmed","mensal",1,8,8035.39
"SUL","Mwmed","mensal",1,9,7889.68
"SUL","Mwmed","mensal",1,10,8151.03
"SUL","Mwmed","mensal",1,11,8097.92
"SUL","Mwmed","mensal",1,12,8353.2
"SUL","Mwmed","mensal",1,1,8754.52
"SUL","Mwmed","mensal",1,2,9004.06
"SUL","Mwmed","mensal",1,3,8769.57
"SUL","Mwmed","mensal",1,4,8537.26
"SUL","Mwmed","mensal",1,5,8008.61
"SUL","Mwmed","mensal",1,6,8278.5
"SUL","Mwmed","mensal",1,7,8373.81
"SUL","Mwmed","mensal",1,8,8239.53
"SUL","Mwmed","mensal",1,9,8239.58
"SUL","Mwmed","mensal",1,10,8341.91
"SUL","Mwmed","mensal",1,11,8352.76
"SUL","Mwmed","mensal",1,12,8248.51
"SUL","Mwmed","mensal",1,1,8344.89
"SUL","Mwmed","mensal",1,2,8933.44
"SUL","Mwmed","mensal",1,3,9095.49
"SUL","Mwmed","mensal",1,4,8537.68
"SUL","Mwmed","mensal",1,5,8199.39
"SUL","Mwmed","mensal",1,6,8262.25
"SUL","Mwmed","mensal",1,7,8199.57
"SUL","Mwmed","mensal",1,8,7984.5
"SUL","Mwmed","mensal",1,9,8046.3
"SUL","Mwmed","mensal",1,10,8184.76
"SUL","Mwmed","mensal",1,11,8724.04
"SUL","Mwmed","mensal",1,12,8581.27
"SUL","Mwmed","mensal",1,1,8892.73
"SUL","Mwmed","mensal",1,2,9626.35
"SUL","Mwmed","mensal",1,3,9450.4
"SUL","Mwmed","mensal",1,4,8621.87
"SUL","Mwmed","mensal",1,5,8236.92
"SUL","Mwmed","mensal",1,6,8467.04
"SUL","Mwmed","mensal",1,7,8587.49
"SUL","Mwmed","mensal",1,8,8594.9
"SUL","Mwmed","mensal",1,9,8595.99
"SUL","Mwmed","mensal",1,10,8539.53
"SUL","Mwmed","mensal",1,11,9071.59
"SUL","Mwmed","mensal",1,12,9135.19
"SUL","Mwmed","mensal",1,1,9779.28
"SUL","Mwmed","mensal",1,2,9969.09
"SUL","Mwmed","mensal",1,3,9626.85
"SUL","Mwmed","mensal",1,4,8916.48
"SUL","Mwmed","mensal",1,5,8847.45
"SUL","Mwmed","mensal",1,6,8891.64
"SUL","Mwmed","mensal",1,7,8997.68
"SUL","Mwmed","mensal",1,8,9304.4
"SUL","Mwmed","mensal",1,9,9115
"SUL","Mwmed","mensal",1,10,9270.5
"SUL","Mwmed","mensal",1,11,9591.62
"SUL","Mwmed","mensal",1,12,9822.1
"SUL","Mwmed","mensal",1,1,10172.51
"SUL","Mwmed","mensal",1,2,10993.03
"SUL","Mwmed","mensal",1,3,10638.46
"SUL","Mwmed","mensal",1,4,9726.26
"SUL","Mwmed","mensal",1,5,9700.88
"SUL","Mwmed","mensal",1,6,9549.11
"SUL","Mwmed","mensal",1,7,9480.63
"SUL","Mwmed","mensal",1,8,9717.63
"SUL","Mwmed","mensal",1,9,9440.93
"SUL","Mwmed","mensal",1,10,9705.22
"SUL","Mwmed","mensal",1,11,10308.93
"SUL","Mwmed","mensal",1,12,10282.94
"SUL","Mwmed","mensal",1,1,10494.81
"SUL","Mwmed","mensal",1,2,10956.41
"SUL","Mwmed","mensal",1,3,10155.36
"SUL","Mwmed","mensal",1,4,10157.95
"SUL","Mwmed","mensal",1,5,9775.14
"SUL","Mwmed","mensal",1,6,9849.05
"SUL","Mwmed","mensal",1,7,10153.81
"SUL","Mwmed","mensal",1,8,10036.53
"SUL","Mwmed","mensal",1,9,9871.32
"SUL","Mwmed","mensal",1,10,10162.1
"SUL","Mwmed","mensal",1,11,10518.11
"SUL","Mwmed","mensal",1,12,10801.99
"SUL","Mwmed","mensal",1,1,11735.56
"SUL","Mwmed","mensal",1,2,12334.97
"SUL","Mwmed","mensal",1,3,10807.16
"SUL","Mwmed","mensal",1,4,10335.85
"SUL","Mwmed","mensal",1,5,9952.06
"SUL","Mwmed","mensal",1,6,9822.06
"SUL","Mwmed","mensal",1,7,10013.32
"SUL","Mwmed","mensal",1,8,9837.56
"SUL","Mwmed","mensal",1,9,9900.14
"SUL","Mwmed","mensal",1,10,10466.02
"SUL","Mwmed","mensal",1,11,10740.13
"SUL","Mwmed","mensal",1,12,10703.97
"SUL","Mwmed","mensal",1,1,11590.45
"SUL","Mwmed","mensal",1,2,11698.25
"SUL","Mwmed","mensal",1,3,11547.71
"SUL","Mwmed","mensal",1,4,10264.54
"SUL","Mwmed","mensal",1,5,9667.84
"SUL","Mwmed","mensal",1,6,9590.87
"SUL","Mwmed","mensal",1,7,9805.12
"SUL","Mwmed","mensal",1,8,9905.51
"SUL","Mwmed","mensal",1,9,9820.54
"SUL","Mwmed","mensal",1,10,10052.82
"SUL","Mwmed","mensal",1,11,10097.98
"SUL","Mwmed","mensal",1,12,10214.04
"SUL","Mwmed","mensal",1,1,11249.29
"SUL","Mwmed","mensal",1,2,11760.08
"SUL","Mwmed","mensal",1,3,10920.11
"SUL","Mwmed","mensal",1,4,11177.04
"SUL","Mwmed","mensal",1,5,9938.71
"SUL","Mwmed","mensal",1,6,10569.52
"SUL","Mwmed","mensal",1,7,10075.03
"SUL","Mwmed","mensal",1,8,10216.9
"SUL","Mwmed","mensal",1,9,0
"SUL","Mwmed","mensal",1,10,0
"SUL","Mwmed","mensal",1,11,0
"SUL","Mwmed","mensal",1,12,0
